thread_id,message_id,turn_index,speaker_role,message_text,thread_label,type
thread_000178,thread_000178_msg_009,9,receiver,"Okay, let me think about it for a second. So, if I give you my social security number, you'll be able to fix everything and make sure my benefits aren't suspended?",1,ssn
thread_000178,thread_000178_msg_010,10,caller,Exactly. And we'll also issue you a new social security card with enhanced security features.,1,ssn
thread_000178,thread_000178_msg_011,11,receiver,That sounds too good to be true. How much will this service cost me?,1,ssn
thread_000178,thread_000178_msg_012,12,caller,It's absolutely free of charge. We just need to verify your information to get started.,1,ssn
thread_000178,thread_000178_msg_013,13,receiver,I see. And what makes you think my social security number has been compromised in the first place?,1,ssn
thread_000178,thread_000178_msg_014,14,caller,We've received reports of suspicious activity on your account and our system flagged it for review.,1,ssn
thread_000178,thread_000178_msg_015,15,receiver,Can you tell me more about these reports? What kind of activity are we talking about?,1,ssn
thread_000178,thread_000178_msg_016,16,caller,"I'm not at liberty to disclose that information, but trust me, it's very serious. Now, can you please just confirm your social security number so we can move forward?",1,ssn
thread_000179,thread_000179_msg_000,0,caller,"Hello, this is Officer Johnson from the Social Security Administration. We've been trying to reach you about a problem with your social security number.",1,ssn
thread_000179,thread_000179_msg_001,1,receiver,"Oh, really? What kind of problem?",1,ssn
thread_000179,thread_000179_msg_002,2,caller,"Well, it's been flagged for suspicious activity and we need to verify some information to resolve the issue.",1,ssn
thread_000179,thread_000179_msg_003,3,receiver,Suspicious activity? Like what?,1,ssn
thread_000179,thread_000179_msg_004,4,caller,I'm not at liberty to disclose that information over the phone. But I can assure you it's a serious matter and we need to take care of it right away.,1,ssn
thread_000179,thread_000179_msg_005,5,receiver,"Okay, well can you tell me what office you're calling from?",1,ssn
thread_000179,thread_000179_msg_006,6,caller,I'm calling from the main office in Washington D.C.,1,ssn
thread_000179,thread_000179_msg_007,7,receiver,"Okay, what's the address of that office?",1,ssn
thread_000179,thread_000179_msg_008,8,caller,"Um, let me see... it's 1400 Independence Avenue SW.",1,ssn
thread_000179,thread_000179_msg_009,9,receiver,That's not the address of the SSA office in Washington D.C. Are you sure you're who you say you are?,1,ssn
thread_000179,thread_000179_msg_010,10,caller,"I apologize for the mistake. It's a secure facility and we're not allowed to disclose the exact address. But I assure you, I'm a legitimate officer.",1,ssn
thread_000179,thread_000179_msg_011,11,receiver,"Okay, well can you give me your badge number so I can verify your identity?",1,ssn
thread_000179,thread_000179_msg_012,12,caller,My badge number is... uh... 9421.,1,ssn
thread_000179,thread_000179_msg_013,13,receiver,That doesn't sound right. How do I know you're not just making that up?,1,ssn
thread_000179,thread_000179_msg_014,14,caller,"Look, sir, I don't have time for this. If you don't cooperate, we'll have to suspend your social security number and you won't be able to access any benefits.",1,ssn
thread_000179,thread_000179_msg_015,15,receiver,So what do I need to do to resolve this issue?,1,ssn
thread_000179,thread_000179_msg_016,16,caller,We need you to verify your social security number and provide some personal information so we can investigate further.,1,ssn
thread_000179,thread_000179_msg_017,17,receiver,What kind of personal information?,1,ssn
thread_000179,thread_000179_msg_018,18,caller,Just some basic stuff like your date of birth and address.,1,ssn
thread_000179,thread_000179_msg_019,19,receiver,And what if I refuse to give you that information?,1,ssn
thread_000179,thread_000179_msg_020,20,caller,"Like I said, we'll have to suspend your social security number and you'll face serious consequences.",1,ssn
thread_000179,thread_000179_msg_021,21,receiver,"Okay, fine. But before I give you anything, can I speak to your supervisor?",1,ssn
thread_000179,thread_000179_msg_022,22,caller,Let me check on that. Hold for just a moment.,1,ssn
thread_000180,thread_000180_msg_000,0,caller,"Hello, is this Mr. Johnson?",1,ssn
thread_000180,thread_000180_msg_001,1,receiver,"Yes, that's me. Who's calling?",1,ssn
thread_000180,thread_000180_msg_002,2,caller,My name is Officer Thompson from the Social Security Administration.,1,ssn
thread_000180,thread_000180_msg_003,3,receiver,"Oh, what can I do for you, Officer Thompson?",1,ssn
thread_000180,thread_000180_msg_004,4,caller,"We've been trying to reach you, sir. There's been some suspicious activity on your social security number.",1,ssn
thread_000180,thread_000180_msg_005,5,receiver,Suspicious activity? What kind of activity?,1,ssn
thread_000180,thread_000180_msg_006,6,caller,It appears someone has been using your number to commit fraud. We need to verify some information to clear up this matter.,1,ssn
thread_000180,thread_000180_msg_007,7,receiver,That sounds serious. What information do you need to verify?,1,ssn
thread_000180,thread_000180_msg_008,8,caller,Can you please confirm your social security number for me?,1,ssn
thread_000180,thread_000180_msg_009,9,receiver,I'm not sure I'm comfortable giving that out over the phone. How do I know you're really from the SSA?,1,ssn
thread_000180,thread_000180_msg_010,10,caller,"Sir, I assure you, this is a legitimate call. You can check our website or call us back at 1-800-SSA-1234 to verify my identity.",1,ssn
thread_000180,thread_000180_msg_011,11,receiver,"Okay, let me just check real quick. Can you hold for a minute?",1,ssn
thread_000181,thread_000181_msg_000,0,caller,"Hello, my name is Officer Johnson from the Social Security Administration. How are you today?",1,ssn
thread_000181,thread_000181_msg_001,1,receiver,"I'm good, thanks. What's this about?",1,ssn
thread_000181,thread_000181_msg_002,2,caller,We've been trying to reach you about a very serious matter. Your social security number has been compromised and is being used in a fraud case.,1,ssn
thread_000181,thread_000181_msg_003,3,receiver,"Oh no, what does that mean?",1,ssn
thread_000181,thread_000181_msg_004,4,caller,It means that your social security number has been used to open several bank accounts and credit cards. We need to take immediate action to protect your identity.,1,ssn
thread_000181,thread_000181_msg_005,5,receiver,"Okay, what do I need to do?",1,ssn
thread_000181,thread_000181_msg_006,6,caller,I need you to confirm your social security number so we can start the process of securing it.,1,ssn
thread_000181,thread_000181_msg_007,7,receiver,"Wait, I'm not comfortable giving that out over the phone. Can I call you back to verify?",1,ssn
thread_000181,thread_000181_msg_008,8,caller,"I understand your concern, but this is a very urgent matter. If you don't take action now, your identity could be further compromised. Just give me the last four digits of your social security number to confirm.",1,ssn
thread_000181,thread_000181_msg_009,9,receiver,I don't think so. Can you give me your badge number or a call back number so I can verify?,1,ssn
thread_000181,thread_000181_msg_010,10,caller,"I'm not allowed to give out that information for security reasons. But I assure you, this is a legitimate call. If you don't cooperate, we'll have to send the police to your location to discuss this further.",1,ssn
thread_000181,thread_000181_msg_011,11,receiver,I'm not giving you any information. I'm going to report this to the real Social Security Administration.,1,ssn
thread_000182,thread_000182_msg_000,0,caller,"Hello, is this Mr. Johnson?",1,ssn
thread_000182,thread_000182_msg_001,1,receiver,"Yes, it is. Who's calling?",1,ssn
thread_000182,thread_000182_msg_002,2,caller,My name is Officer Thompson from the Social Security Administration. How are you today?,1,ssn
thread_000182,thread_000182_msg_003,3,receiver,"I'm fine, thank you. What can I do for you?",1,ssn
thread_000182,thread_000182_msg_004,4,caller,"We've been trying to reach you, Mr. Johnson. There's been a problem with your social security number. It's been suspended due to suspicious activity.",1,ssn
thread_000182,thread_000182_msg_005,5,receiver,Suspended? What kind of suspicious activity?,1,ssn
thread_000182,thread_000182_msg_006,6,caller,"I'm not at liberty to discuss that over the phone, but I need to verify some information to resolve this issue. Can you please confirm your social security number for me?",1,ssn
thread_000182,thread_000182_msg_007,7,receiver,I'm not comfortable giving out that information over the phone. Can I call you back to verify who you are?,1,ssn
thread_000182,thread_000182_msg_008,8,caller,"I understand your concern, Mr. Johnson, but this is a very urgent matter. If you don't take care of this today, you could face serious consequences, including arrest and fines.",1,ssn
thread_000182,thread_000182_msg_009,9,receiver,"Okay, fine. But can you at least give me your badge number or a call-back number so I can verify your identity?",1,ssn
thread_000182,thread_000182_msg_010,10,caller,"My badge number is 3456. And you can call me back at [REDACTED_PHONE]. But like I said, Mr. Johnson, time is of the essence here. The longer you wait, the worse it's going to get.",1,ssn
